"playerID","yearID","lgID"
"jeterde01",2000,"AL"
"jeterde01",2001,"AL"
"jeterde01",2002,"AL"
"jeterde01",2004,"AL"
"jeterde01",2006,"AL"
"jeterde01",2007,"AL"
"jeterde01",2008,"AL"
"jeterde01",2009,"AL"
"jeterde01",2010,"AL"
"jimenub01",2010,"NL"
"johnsal01",1970,"AL"
"johnsbi03",1947,"AL"
"johnsbo01",1935,"AL"
"johnsbo01",1938,"AL"
"johnsbo01",1939,"AL"
"johnsbo01",1940,"AL"
"johnsbo01",1942,"AL"
"johnsbo01",1943,"AL"
"johnsbo01",1944,"AL"
"johnsbo01",1945,"AL"
"johnsch04",1997,"NL"
"johnsch04",2001,"NL"
"johnsda02",1968,"AL"
"johnsda02",1969,"AL"
"johnsda02",1970,"AL"
"johnsda02",1973,"NL"
"johnsdo02",1944,"NL"
"johnsdo02",1945,"NL"
"johnsho01",1989,"NL"
"johnsho01",1991,"NL"
"johnsjo09",2009,"NL"
"johnsjo09",2010,"NL"
"johnsla03",1996,"NL"
"johnsra05",1990,"AL"
"johnsra05",1993,"AL"
"johnsra05",1994,"AL"
"johnsra05",1995,"AL"
"johnsra05",1997,"AL"
"johnsra05",1999,"NL"
"johnsra05",2000,"NL"
"johnsra05",2001,"NL"
"johnsra05",2002,"NL"
"johnsra05",2004,"NL"
"johnto01",1968,"AL"
"johnto01",1978,"NL"
"johnto01",1979,"AL"
"johnto01",1980,"AL"
"jonesad01",2009,"AL"
"jonesan01",2000,"NL"
"jonesan01",2002,"NL"
"jonesan01",2003,"NL"
"jonesan01",2005,"NL"
"jonesan01",2006,"NL"
"jonesbo03",1997,"NL"
"jonesch06",1996,"NL"
"jonesch06",1997,"NL"
"jonesch06",1998,"NL"
"jonesch06",2000,"NL"
"jonesch06",2001,"NL"
"jonesch06",2008,"NL"
"jonescl01",1969,"NL"
"jonesdo01",1988,"AL"
"jonesdo01",1989,"AL"
"jonesdo01",1990,"AL"
"jonesdo01",1992,"NL"
"jonesdo01",1994,"NL"
"jonesra01",1975,"NL"
"jonesra01",1976,"NL"
"jonesru01",1977,"AL"
"jonesru01",1982,"NL"
"jonessa02",1955,"NL"
"jonessa02",1959,"NL"
"jonesto02",2000,"AL"
"joneswi01",1950,"NL"
"joneswi01",1951,"NL"
"joosted01",1949,"AL"
"joosted01",1952,"AL"
"jordabr01",1999,"NL"
"josefe01",1991,"NL"
"josepdu01",1968,"AL"
"joynewa01",1986,"AL"
"juddos01",1943,"AL"
"jurgebi01",1937,"NL"
"jurgebi01",1939,"NL"
"jurgebi01",1940,"NL"
"justida01",1993,"NL"
"justida01",1994,"NL"
"justida01",1997,"AL"
"kaatji01",1962,"AL"
"kaatji01",1966,"AL"
"kaatji01",1975,"AL"
"kalinal01",1955,"AL"
"kalinal01",1956,"AL"
"kalinal01",1957,"AL"
"kalinal01",1958,"AL"
"kalinal01",1959,"AL"
"kalinal01",1960,"AL"
"kalinal01",1961,"AL"
"kalinal01",1962,"AL"
"kalinal01",1963,"AL"
"kalinal01",1964,"AL"
"kalinal01",1965,"AL"
"kalinal01",1966,"AL"
"kalinal01",1967,"AL"
"kalinal01",1971,"AL"
"kalinal01",1974,"AL"
"kaskoed01",1961,"NL"
"kazaked01",1949,"NL"
"kazmisc01",2006,"AL"
"kazmisc01",2008,"AL"
"keegabo01",1954,"AL"
"kellech01",1940,"AL"
"kellech01",1941,"AL"
"kellech01",1943,"AL"
"kellech01",1946,"AL"
"kellech01",1947,"AL"
"kellge01",1947,"AL"
"kellge01",1948,"AL"
"kellge01",1949,"AL"
"kellge01",1950,"AL"
"kellge01",1951,"AL"
"kellge01",1952,"AL"
"kellge01",1953,"AL"
"kellge01",1954,"AL"
"kellge01",1956,"AL"
"kellge01",1957,"AL"
"kellnal01",1949,"AL"
"kellypa01",1973,"AL"
"kellyro01",1992,"AL"
"kellyro01",1993,"NL"
"keltnke01",1940,"AL"
"keltnke01",1941,"AL"
"keltnke01",1942,"AL"
"keltnke01",1943,"AL"
"keltnke01",1944,"AL"
"keltnke01",1946,"AL"
"keltnke01",1948,"AL"
"kempst01",1979,"AL"
"kendaja01",1996,"NL"
"kendaja01",1998,"NL"
"kendaja01",2000,"NL"
"kennete02",1981,"NL"
"kennete02",1983,"NL"
"kennete02",1985,"NL"
"kennete02",1987,"AL"
"kenneve01",1936,"AL"
"kenneve01",1938,"AL"
"kentje01",1999,"NL"
"kentje01",2000,"NL"
"kentje01",2001,"NL"
"kentje01",2004,"NL"
"kentje01",2005,"NL"
"keougma02",1978,"AL"
"kernji01",1977,"AL"
"kernji01",1978,"AL"
"kernji01",1979,"AL"
"kerrbu01",1948,"NL"
"kessido01",1968,"NL"
"kessido01",1969,"NL"
"kessido01",1970,"NL"
"kessido01",1971,"NL"
"kessido01",1972,"NL"
"kessido01",1974,"NL"
"keyji01",1985,"AL"
"keyji01",1991,"AL"
"keyji01",1993,"AL"
"keyji01",1994,"AL"
"kileda01",1993,"NL"
"kileda01",1997,"NL"
"kileda01",2000,"NL"
"killeha01",1959,"AL"
"killeha01",1961,"AL"
"killeha01",1963,"AL"
"killeha01",1964,"AL"
"killeha01",1965,"AL"
"killeha01",1966,"AL"
"killeha01",1967,"AL"
"killeha01",1968,"AL"
"killeha01",1969,"AL"
"killeha01",1970,"AL"
"killeha01",1971,"AL"
"kimby01",2002,"NL"
"kinerra01",1948,"NL"
"kinerra01",1949,"NL"
"kinerra01",1950,"NL"
"kinerra01",1951,"NL"
"kinerra01",1952,"NL"
"kinerra01",1953,"NL"
"kingmda01",1976,"NL"
"kingmda01",1979,"NL"
"kingmda01",1980,"NL"
"kinslia01",2008,"AL"
"kinslia01",2010,"AL"
"kittlro01",1983,"AL"
"kleinch01",1933,"NL"
"kleinch01",1934,"NL"
"kleskry01",2001,"NL"
"kluszte01",1953,"NL"
"kluszte01",1954,"NL"
"kluszte01",1955,"NL"
"kluszte01",1956,"NL"
"kneppbo01",1981,"NL"
"kneppbo01",1988,"NL"
"knighra01",1980,"NL"
"knighra01",1982,"NL"
"knoblch01",1992,"AL"
"knoblch01",1994,"AL"
"knoblch01",1996,"AL"
"knoblch01",1997,"AL"
"knoopbo01",1966,"AL"
"knowlda01",1969,"AL"
"kolbda01",2004,"NL"
"konerpa01",2002,"AL"
"konerpa01",2005,"AL"
"konerpa01",2006,"AL"
"konerpa01",2010,"AL"
"konstji01",1950,"NL"
"koosmje01",1968,"NL"
"koosmje01",1969,"NL"
"koufasa01",1961,"NL"
"koufasa01",1962,"NL"
"koufasa01",1963,"NL"
"koufasa01",1964,"NL"
"koufasa01",1965,"NL"
"koufasa01",1966,"NL"
"kralija01",1964,"AL"
"krameja01",1945,"AL"
"krameja01",1946,"AL"
"krameja01",1947,"AL"
"kraneed01",1965,"NL"
"kreevmi01",1938,"AL"
"krukjo01",1991,"NL"
"krukjo01",1992,"NL"
"krukjo01",1993,"NL"
"krukomi01",1986,"NL"
"kubekto01",1958,"AL"
"kubekto01",1959,"AL"
"kubekto01",1961,"AL"
"kucksjo01",1956,"AL"
"kuennha01",1953,"AL"
"kuennha01",1954,"AL"
"kuennha01",1955,"AL"
"kuennha01",1956,"AL"
"kuennha01",1957,"AL"
"kuennha01",1958,"AL"
"kuennha01",1959,"AL"
"kuennha01",1960,"AL"
"kuoho01",2010,"NL"
"kurowwh01",1943,"NL"
"kurowwh01",1944,"NL"
"kurowwh01",1945,"NL"
"kurowwh01",1946,"NL"
"kurowwh01",1947,"NL"
"laabsch01",1943,"AL"
"labincl01",1956,"NL"
"labincl01",1957,"NL"
"lackejo01",2007,"AL"
"lacosmi01",1979,"NL"
"lamanra01",1946,"NL"
"landiji01",1962,"AL"
"landrke01",1980,"AL"
"langsma01",1987,"AL"
"langsma01",1991,"AL"
"langsma01",1992,"AL"
"langsma01",1993,"AL"
"laniema01",1943,"NL"
"laniema01",1944,"NL"
"lankfra01",1997,"NL"
"lansfca01",1988,"AL"
"larkeno01",1960,"NL"
"larkiba01",1988,"NL"
"larkiba01",1989,"NL"
"larkiba01",1990,"NL"
"larkiba01",1991,"NL"
"larkiba01",1993,"NL"
"larkiba01",1994,"NL"
"larkiba01",1995,"NL"
"larkiba01",1996,"NL"
"larkiba01",1997,"NL"
"larkiba01",1999,"NL"
"larkiba01",2000,"NL"
"larkiba01",2004,"NL"
"larocda01",1976,"AL"
"larocda01",1977,"AL"
"laryfr01",1960,"AL"
"laryfr01",1961,"AL"
"latmaba01",1961,"AL"
"laudnti01",1988,"AL"
"lavagco01",1938,"NL"
"lavagco01",1939,"NL"
"lavagco01",1940,"NL"
"lavagco01",1941,"NL"
"lavelga01",1977,"NL"
"lavelga01",1983,"NL"
"lawrebr01",1956,"NL"
"lawtoma02",2000,"AL"
"lawtoma02",2004,"AL"
"lawva01",1988,"NL"
"lawve01",1960,"NL"
"lazzeto01",1933,"AL"
"leach01",1984,"NL"
"leebi02",1938,"NL"
"leebi02",1939,"NL"
"leebi03",1973,"AL"
"leebo01",1965,"AL"
"leeca01",2005,"NL"
"leeca01",2006,"NL"
"leeca01",2007,"NL"
"leecl02",2008,"AL"
"leecl02",2010,"AL"
"leede02",2005,"NL"
"leede02",2007,"NL"
"leeth01",1941,"AL"
"leeth01",1945,"AL"
"lefebji01",1966,"NL"
"lefloro01",1976,"AL"
"leibeha01",1938,"NL"
"leibeha01",1940,"NL"
"leibeha01",1941,"NL"
"leiteal01",1996,"NL"
"leiteal01",2000,"NL"
"lemanda01",1979,"AL"
"lemasde01",1967,"NL"
"lemonbo01",1948,"AL"
"lemonbo01",1949,"AL"
"lemonbo01",1950,"AL"
"lemonbo01",1951,"AL"
"lemonbo01",1952,"AL"
"lemonbo01",1953,"AL"
"lemonbo01",1954,"AL"
"lemonch01",1978,"AL"
"lemonch01",1979,"AL"
"lemonch01",1984,"AL"
"lemonji01",1960,"AL"
"leonadu02",1940,"AL"
"leonadu02",1943,"AL"
"leonadu02",1944,"AL"
"leonadu02",1945,"AL"
"leonadu02",1951,"NL"
"leonaje01",1987,"NL"
"leonaje01",1989,"AL"
"leppedo02",1963,"AL"
"lestejo01",2010,"AL"
"lewisbu01",1938,"AL"
"lewisbu01",1947,"AL"
"lidgebr01",2005,"NL"
"lidgebr01",2008,"NL"
"liebejo01",2001,"NL"
"liebemi01",1999,"NL"
"liebemi01",2000,"NL"
"lillyte01",2004,"AL"
"lillyte01",2009,"NL"
"limajo01",1999,"NL"
"linceti01",2008,"NL"
"linceti01",2009,"NL"
"linceti01",2010,"NL"
"lindejo01",1943,"AL"
"liriafr01",2006,"AL"
"litwhda01",1942,"NL"
"loaizes01",2003,"AL"
"loaizes01",2004,"AL"
"lockmwh01",1952,"NL"
"loducpa01",2003,"NL"
"loducpa01",2004,"NL"
"loducpa01",2005,"NL"
"loducpa01",2006,"NL"
"loesbi01",1957,"AL"
"loftoke01",1994,"AL"
"loftoke01",1995,"AL"
"loftoke01",1996,"AL"
"loftoke01",1997,"NL"
"loftoke01",1998,"AL"
"loftoke01",1999,"AL"
"loganjo01",1955,"NL"
"loganjo01",1957,"NL"
"loganjo01",1958,"NL"
"loganjo01",1959,"NL"
"lolicmi01",1969,"AL"
"lolicmi01",1971,"AL"
"lolicmi01",1972,"AL"
"lollash01",1950,"AL"
"lollash01",1954,"AL"
"lollash01",1955,"AL"
"lollash01",1956,"AL"
"lollash01",1958,"AL"
"lollash01",1959,"AL"
"lollash01",1960,"AL"
"lombaer01",1936,"NL"
"lombaer01",1937,"NL"
"lombaer01",1938,"NL"
"lombaer01",1939,"NL"
"lombaer01",1940,"NL"
"lombaer01",1942,"NL"
"lombaer01",1943,"NL"
"lombaer01",1945,"NL"
"lonboji01",1967,"AL"
"longda02",1956,"NL"
"longoev01",2008,"AL"
"longoev01",2009,"AL"
"longoev01",2010,"AL"
"lopated01",1951,"AL"
"lopatst01",1955,"NL"
"lopatst01",1956,"NL"
"lopesda01",1978,"NL"
"lopesda01",1979,"NL"
"lopesda01",1980,"NL"
"lopesda01",1981,"NL"
"lopezal01",1934,"NL"
"lopezal01",1941,"NL"
"lopezau01",1983,"AL"
"lopezfe01",2005,"NL"
"lopezja01",1997,"NL"
"lopezja01",1998,"NL"
"lopezja01",2003,"NL"
"lopezjo01",2006,"AL"
"loretma01",2004,"NL"
"loretma01",2006,"AL"
"lowede01",2000,"AL"
"lowede01",2002,"AL"
"lowelmi01",2002,"NL"
"lowelmi01",2003,"NL"
"lowelmi01",2004,"NL"
"lowelmi01",2007,"AL"
"lowrepe01",1946,"NL"
"ludwiry01",2008,"NL"
"lumpeje01",1964,"AL"
"luzingr01",1975,"NL"
"luzingr01",1976,"NL"
"luzingr01",1977,"NL"
"luzingr01",1978,"NL"
"lylesp01",1973,"AL"
"lylesp01",1976,"AL"
"lylesp01",1977,"AL"
"lynnfr01",1975,"AL"
"lynnfr01",1976,"AL"
"lynnfr01",1977,"AL"
"lynnfr01",1978,"AL"
"lynnfr01",1979,"AL"
"lynnfr01",1980,"AL"
"lynnfr01",1981,"AL"
"lynnfr01",1982,"AL"
"lynnfr01",1983,"AL"
"lyonste01",1939,"AL"
"macdomi01",2003,"AL"
"mackra01",1940,"AL"
"maddugr01",1988,"NL"
"maddugr01",1992,"NL"
"maddugr01",1994,"NL"
"maddugr01",1995,"NL"
"maddugr01",1996,"NL"
"maddugr01",1997,"NL"
"maddugr01",1998,"NL"
"maddugr01",2000,"NL"
"madlobi01",1975,"NL"
"madlobi01",1981,"NL"
"madlobi01",1983,"NL"
"maglisa01",1951,"NL"
"maglisa01",1952,"NL"
"mahafar01",1961,"NL"
"mahafar01",1962,"NL"
"malonji01",1965,"NL"
"malzofr01",1957,"AL"
"malzofr01",1958,"AL"
"malzofr01",1959,"AL"
"malzofr01",1960,"AL"
"malzofr01",1963,"AL"
"malzofr01",1964,"AL"
"mancugu01",1935,"NL"
"mancugu01",1937,"NL"
"mantife01",1965,"AL"
"mantlmi01",1952,"AL"
"mantlmi01",1953,"AL"
"mantlmi01",1954,"AL"
"mantlmi01",1955,"AL"
"mantlmi01",1956,"AL"
"mantlmi01",1957,"AL"
"mantlmi01",1958,"AL"
"mantlmi01",1959,"AL"
"mantlmi01",1960,"AL"
"mantlmi01",1961,"AL"
"mantlmi01",1962,"AL"
"mantlmi01",1963,"AL"
"mantlmi01",1964,"AL"
"mantlmi01",1965,"AL"
"mantlmi01",1967,"AL"
"mantlmi01",1968,"AL"
"manushe01",1934,"AL"
"maricju01",1962,"NL"
"maricju01",1963,"NL"
"maricju01",1964,"NL"
"maricju01",1965,"NL"
"maricju01",1966,"NL"
"maricju01",1967,"NL"
"maricju01",1968,"NL"
"maricju01",1969,"NL"
"maricju01",1971,"NL"
"marioma01",1943,"NL"
"marioma01",1944,"NL"
"marioma01",1945,"NL"
"marioma01",1946,"NL"
"marioma01",1947,"NL"
"marioma01",1948,"NL"
"marioma01",1949,"NL"
"marioma01",1950,"NL"
"marisro01",1959,"AL"
"marisro01",1960,"AL"
"marisro01",1961,"AL"
"marisro01",1962,"AL"
"marmoca01",2008,"NL"
"marquja01",2009,"NL"
"marreco01",1951,"AL"
"marshmi01",1974,"NL"
"marshmi01",1975,"NL"
"marshmi02",1984,"NL"
"marshwi01",1942,"NL"
"marshwi01",1947,"NL"
"marshwi01",1949,"NL"
"martibi02",1956,"AL"
"martide01",1990,"NL"
"martide01",1991,"NL"
"martide01",1992,"NL"
"martide01",1995,"AL"
"martied01",1992,"AL"
"martied01",1995,"AL"
"martied01",1996,"AL"
"martied01",1997,"AL"
"martied01",2000,"AL"
"martied01",2001,"AL"
"martied01",2003,"AL"
"martihe01",1938,"NL"
"martipe01",1933,"NL"
"martipe01",1934,"NL"
"martipe01",1935,"NL"
"martipe01",1937,"NL"
"martipe02",1996,"NL"
"martipe02",1997,"NL"
"martipe02",1998,"AL"
"martipe02",1999,"AL"
"martipe02",2000,"AL"
"martipe02",2002,"AL"
"martipe02",2005,"NL"
"martipe02",2006,"NL"
"martira02",1990,"NL"
"martiru01",2007,"NL"
"martiru01",2008,"NL"
"martist01",1936,"NL"
"martiti01",1983,"AL"
"martiti02",1995,"AL"
"martiti02",1997,"AL"
"martivi01",2004,"AL"
"martivi01",2007,"AL"
"martivi01",2009,"AL"
"martivi01",2010,"AL"
"masiph01",1945,"NL"
"masiph01",1946,"NL"
"masiph01",1947,"NL"
"masiph01",1948,"NL"
"mastewa02",1947,"AL"
"mastewa02",1948,"AL"
"matheed01",1953,"NL"
"matheed01",1955,"NL"
"matheed01",1956,"NL"
"matheed01",1957,"NL"
"matheed01",1958,"NL"
"matheed01",1959,"NL"
"matheed01",1960,"NL"
"matheed01",1961,"NL"
"matheed01",1962,"NL"
"matlajo01",1974,"NL"
"matlajo01",1975,"NL"
"matlajo01",1976,"NL"
"matsuhi01",2003,"AL"
"matsuhi01",2004,"AL"
"matthga01",1979,"NL"
"matthga02",2006,"AL"
"mattido01",1984,"AL"
"mattido01",1985,"AL"
"mattido01",1986,"AL"
"mattido01",1987,"AL"
"mattido01",1988,"AL"
"mattido01",1989,"AL"
"mauerjo01",2006,"AL"
"mauerjo01",2008,"AL"
"mauerjo01",2009,"AL"
"mauerjo01",2010,"AL"
"maxwech01",1956,"AL"
"maxwech01",1957,"AL"
"maybejo01",1973,"AL"
"maybejo01",1974,"AL"
"mayca01",1969,"AL"
"mayca01",1972,"AL"
"mayda01",1973,"AL"
"mayle01",1969,"NL"
"mayle01",1971,"NL"
"mayle01",1972,"NL"
"mayoed01",1945,"AL"
"maypi01",1940,"NL"
"maysjo01",2001,"AL"
"mayswi01",1954,"NL"
"mayswi01",1955,"NL"
"mayswi01",1956,"NL"
"mayswi01",1957,"NL"
"mayswi01",1958,"NL"
"mayswi01",1959,"NL"
"mayswi01",1960,"NL"
"mayswi01",1961,"NL"
"mayswi01",1962,"NL"
"mayswi01",1963,"NL"
"mayswi01",1964,"NL"
"mayswi01",1965,"NL"
"mayswi01",1966,"NL"
"mayswi01",1967,"NL"
"mayswi01",1968,"NL"
"mayswi01",1969,"NL"
"mayswi01",1970,"NL"
"mayswi01",1971,"NL"
"mayswi01",1972,"NL"
"mayswi01",1973,"NL"
"mazerbi01",1958,"NL"
"mazerbi01",1959,"NL"
"mazerbi01",1960,"NL"
"mazerbi01",1962,"NL"
"mazerbi01",1963,"NL"
"mazerbi01",1964,"NL"
"mazerbi01",1967,"NL"
"mazzile01",1979,"NL"
"mcauldi01",1965,"AL"
"mcauldi01",1966,"AL"
"mcauldi01",1967,"AL"
"mcbriba01",1976,"NL"
"mcbrike01",1961,"AL"
"mcbrike01",1962,"AL"
"mcbrike01",1963,"AL"
"mccanbr01",2006,"NL"
"mccanbr01",2007,"NL"
"mccanbr01",2008,"NL"
"mccanbr01",2009,"NL"
"mccanbr01",2010,"NL"
"mccarti01",1966,"NL"
"mccarti01",1967,"NL"
"mccoobi01",1966,"NL"
"mccorfr01",1938,"NL"
"mccorfr01",1939,"NL"
"mccorfr01",1940,"NL"
"mccorfr01",1941,"NL"
"mccorfr01",1942,"NL"
"mccorfr01",1943,"NL"
"mccorfr01",1944,"NL"
"mccorfr01",1945,"NL"
"mccorfr01",1946,"NL"
"mccormi03",1960,"NL"
"mccormi03",1961,"NL"
"mccovwi01",1963,"NL"
"mccovwi01",1966,"NL"
"mccovwi01",1968,"NL"
"mccovwi01",1969,"NL"
"mccovwi01",1970,"NL"
"mccovwi01",1971,"NL"
"mcculcl01",1948,"NL"
"mcculcl01",1953,"NL"
"mcdanli01",1960,"NL"
"mcdougi01",1952,"AL"
"mcdougi01",1956,"AL"
"mcdougi01",1957,"AL"
"mcdougi01",1958,"AL"
"mcdougi01",1959,"AL"
"mcdowja01",1991,"AL"
"mcdowja01",1992,"AL"
"mcdowja01",1993,"AL"
"mcdowsa01",1965,"AL"
"mcdowsa01",1966,"AL"
"mcdowsa01",1968,"AL"
"mcdowsa01",1969,"AL"
"mcdowsa01",1970,"AL"
"mcdowsa01",1971,"AL"
"mcgeewi01",1983,"NL"
"mcgeewi01",1985,"NL"
"mcgeewi01",1987,"NL"
"mcgeewi01",1988,"NL"
"mcgloji01",1967,"AL"
"mcgloly01",1974,"NL"
"mcgratu01",1972,"NL"
"mcgratu01",1975,"NL"
"mcgresc01",1981,"AL"
"mcgrifr01",1992,"NL"
"mcgrifr01",1994,"NL"
"mcgrifr01",1995,"NL"
"mcgrifr01",1996,"NL"
"mcgrifr01",2000,"AL"
"mcgwima01",1987,"AL"
"mcgwima01",1988,"AL"
"mcgwima01",1989,"AL"
"mcgwima01",1990,"AL"
"mcgwima01",1991,"AL"
"mcgwima01",1992,"AL"
"mcgwima01",1995,"AL"
"mcgwima01",1996,"AL"
"mcgwima01",1997,"AL"
"mcgwima01",1998,"NL"
"mcgwima01",1999,"NL"
"mcgwima01",2000,"NL"
"mclaide01",1966,"AL"
"mclaide01",1968,"AL"
"mclaide01",1969,"AL"
"mclisca01",1959,"AL"
"mclouna01",2008,"NL"
"mcmahdo02",1958,"NL"
"mcmilro01",1956,"NL"
"mcmilro01",1957,"NL"
"mcnalda01",1969,"AL"
"mcnalda01",1970,"AL"
"mcnalda01",1972,"AL"
"mcquige02",1939,"AL"
"mcquige02",1940,"AL"
"mcquige02",1942,"AL"
"mcquige02",1944,"AL"
"mcquige02",1945,"AL"
"mcquige02",1947,"AL"
"mcquige02",1948,"AL"
"mcraeha01",1975,"AL"
"mcraeha01",1976,"AL"
"mcraeha01",1982,"AL"
"mechegi01",2007,"AL"
"medwijo01",1934,"NL"
"medwijo01",1935,"NL"
"medwijo01",1936,"NL"
"medwijo01",1937,"NL"
"medwijo01",1938,"NL"
"medwijo01",1939,"NL"
"medwijo01",1940,"NL"
"medwijo01",1941,"NL"
"medwijo01",1942,"NL"
"medwijo01",1944,"NL"
"meekev01",2010,"NL"
"meltobi01",1971,"AL"
"meltocl01",1942,"NL"
"menkede01",1969,"NL"
"menkede01",1970,"NL"
"merriji01",1970,"NL"
"mesajo01",1995,"AL"
"mesajo01",1996,"AL"
"messean01",1971,"AL"
"messean01",1974,"NL"
"messean01",1975,"NL"
"messean01",1976,"NL"
"michaca01",1949,"AL"
"michaca01",1950,"AL"
"millafe01",1969,"NL"
"millafe01",1970,"NL"
"millafe01",1971,"NL"
"milleda02",2002,"NL"
"milleed03",1940,"NL"
"milleed03",1941,"NL"
"milleed03",1942,"NL"
"milleed03",1943,"NL"
"milleed03",1944,"NL"
"milleed03",1946,"NL"
"milleed03",1947,"NL"
"millest01",1961,"NL"
"millwke01",1999,"NL"
"milnaal01",1940,"AL"
"miltoer01",2001,"AL"
"minchdo01",1967,"AL"
"minchdo01",1969,"AL"
"minosmi01",1951,"AL"
"minosmi01",1952,"AL"
"minosmi01",1953,"AL"
"minosmi01",1954,"AL"
"minosmi01",1957,"AL"
"minosmi01",1959,"AL"
"minosmi01",1960,"AL"
"mintogr01",1982,"NL"
"mitchda01",1949,"AL"
"mitchda01",1952,"AL"
"mitchke01",1989,"NL"
"mitchke01",1990,"NL"
"mizejo01",1937,"NL"
"mizejo01",1939,"NL"
"mizejo01",1940,"NL"
"mizejo01",1941,"NL"
"mizejo01",1942,"NL"
"mizejo01",1946,"NL"
"mizejo01",1947,"NL"
"mizejo01",1948,"NL"
"mizejo01",1949,"NL"
"mizejo01",1953,"AL"
"mizelvi01",1959,"NL"
"molinya01",2009,"NL"
"molinya01",2010,"NL"
"molitpa01",1980,"AL"
"molitpa01",1985,"AL"
"molitpa01",1988,"AL"
"molitpa01",1991,"AL"
"molitpa01",1992,"AL"
"molitpa01",1993,"AL"
"molitpa01",1994,"AL"
"monbobi01",1960,"AL"
"monbobi01",1962,"AL"
"monbobi01",1963,"AL"
"mondari01",1968,"AL"
"mondari01",1978,"NL"
"mondera01",1995,"NL"
"moneydo01",1974,"AL"
"moneydo01",1976,"AL"
"moneydo01",1977,"AL"
"moneydo01",1978,"AL"
"mongesi01",1979,"AL"
"montawi01",1977,"NL"
"montejo01",1976,"NL"
"montgje01",1992,"AL"
"montgje01",1993,"AL"
"montgje01",1996,"AL"
"moonwa01",1957,"NL"
"moonwa01",1959,"NL"
"mooredo01",1985,"AL"
"moorege03",1937,"NL"
"moorejo02",1934,"NL"
"moorejo02",1935,"NL"
"moorejo02",1936,"NL"
"moorejo02",1937,"NL"
"moorejo02",1938,"NL"
"moorejo02",1940,"NL"
"mooremi01",1989,"AL"
"moorete01",1939,"NL"
"moorete01",1940,"NL"
"moorete01",1941,"NL"
"moorete01",1942,"NL"
"moralje01",1977,"NL"
"morame01",2003,"AL"
"morame01",2005,"AL"
"moranbi02",1962,"AL"
"moranmi01",1995,"NL"
"morgajo02",1966,"NL"
"morgajo02",1970,"NL"
"morgajo02",1972,"NL"
"morgajo02",1973,"NL"
"morgajo02",1974,"NL"
"morgajo02",1975,"NL"
"morgajo02",1976,"NL"
"morgajo02",1977,"NL"
"morgajo02",1978,"NL"
"morgajo02",1979,"NL"
"morgami01",1991,"NL"
"morneju01",2007,"AL"
"morneju01",2008,"AL"
"morneju01",2009,"AL"
"morneju01",2010,"AL"
"morrija02",1981,"AL"
"morrija02",1984,"AL"
"morrija02",1985,"AL"
"morrija02",1987,"AL"
"morrija02",1991,"AL"
"morrima01",2001,"NL"
"morrima01",2002,"NL"
"morynwa01",1958,"NL"
"mosebll01",1986,"AL"
"mosesje01",1970,"AL"
"moseswa01",1937,"AL"
"moseswa01",1945,"AL"
"mossido01",1957,"AL"
"motama01",1973,"NL"
"moyerja01",2003,"AL"
"muelldo01",1954,"NL"
"muelldo01",1955,"NL"
"muellra01",1944,"NL"
"mulcahu01",1940,"NL"
"muldema01",2003,"AL"
"muldema01",2004,"AL"
"mulhote01",1993,"NL"
"mullipa01",1947,"AL"
"mullipa01",1948,"AL"
"mumphje01",1984,"NL"
"muncrbo01",1944,"AL"
"mungere01",1944,"NL"
"mungere01",1947,"NL"
"mungere01",1949,"NL"
"mungova01",1934,"NL"
"mungova01",1936,"NL"
"mungova01",1937,"NL"
"mungova01",1945,"NL"
"munsoth01",1971,"AL"
"munsoth01",1973,"AL"
"munsoth01",1974,"AL"
"munsoth01",1975,"AL"
"munsoth01",1976,"AL"
"munsoth01",1977,"AL"
"munsoth01",1978,"AL"
"murcebo01",1971,"AL"
"murcebo01",1972,"AL"
"murcebo01",1973,"AL"
"murcebo01",1974,"AL"
"murcebo01",1975,"NL"
"murphda05",1980,"NL"
"murphda05",1982,"NL"
"murphda05",1983,"NL"
"murphda05",1984,"NL"
"murphda05",1985,"NL"
"murphda05",1986,"NL"
"murphda05",1987,"NL"
"murphjo04",1937,"AL"
"murphjo04",1938,"AL"
"murphjo04",1939,"AL"
"murraed02",1978,"AL"
"murraed02",1981,"AL"
"murraed02",1982,"AL"
"murraed02",1983,"AL"
"murraed02",1984,"AL"
"murraed02",1985,"AL"
"murraed02",1986,"AL"
"murraed02",1991,"NL"
"musiast01",1943,"NL"
"musiast01",1944,"NL"
"musiast01",1946,"NL"
"musiast01",1947,"NL"
"musiast01",1948,"NL"
"musiast01",1949,"NL"
"musiast01",1950,"NL"
"musiast01",1951,"NL"
"musiast01",1952,"NL"
"musiast01",1953,"NL"
"musiast01",1954,"NL"
"musiast01",1955,"NL"
"musiast01",1956,"NL"
"musiast01",1957,"NL"
"musiast01",1958,"NL"
"musiast01",1959,"NL"
"musiast01",1960,"NL"
"musiast01",1961,"NL"
"musiast01",1962,"NL"
"musiast01",1963,"NL"
"mussimi01",1992,"AL"
"mussimi01",1993,"AL"
"mussimi01",1994,"AL"
"mussimi01",1997,"AL"
"mussimi01",1999,"AL"
"myerbu01",1935,"AL"
"myerbu01",1937,"AL"
"myersra01",1990,"NL"
"myersra01",1994,"NL"
"myersra01",1995,"NL"
"myersra01",1997,"AL"
